TransactionID,AccountID,TransactionAmount,TransactionDate,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Balance_Category,Age_Category,Cluster,Cluster_After_FeatureSelection
TX001573,7,299.92,2023-10-09 18:41:21,60,2,6,26,27.0,122.0,1.0,1368.0,2024-11-04 08:08:59,True,False,False,False,False,True,Low,Young,0,1
TX001574,4,77.54000000000002,2023-02-01 17:12:47,50,3,3,19,67.0,73.0,1.0,4536.38,2024-11-04 08:10:22,True,False,True,False,True,False,Moderate,Senior,1,0
TX001575,7,18.350000000000023,2023-09-18 16:40:59,52,4,6,22,21.0,78.0,1.0,1293.3900000000003,2024-11-04 08:10:06,True,True,False,False,False,True,Low,Young,0,1
TX001576,2,732.53,2023-05-22 16:54:00,53,3,3,32,26.0,116.0,1.0,441.53999999999996,2024-11-04 08:12:14,False,False,False,False,False,True,Low,Young,0,1
TX001577,4,65.11000000000001,2023-09-07 16:47:49,52,1,3,39,34.0,150.0,1.0,8485.14,2024-11-04 08:08:55,True,False,False,True,False,False,High,Adult,1,0
TX001578,6,67.07,2023-06-05 16:24:41,63,7,5,21,24.0,56.0,1.0,999.6199999999999,2024-11-04 08:10:33,False,False,False,False,False,True,Low,Young,0,1
TX001579,5,137.48,2023-11-27 17:34:33,57,2,6,24,55.0,47.0,1.0,14273.42,2024-11-04 08:08:46,True,True,False,False,False,False,Very High,Mature,1,0
TX001580,2,398.36,2023-06-27 16:52:00,47,3,1,14,22.0,56.0,1.0,1863.6999999999998,2024-11-04 08:09:08,True,False,False,False,False,True,Low,Young,0,1
TX001581,2,469.46,2023-11-08 18:24:56,52,2,5,30,20.0,149.0,1.0,8640.56,2024-11-04 08:09:58,True,False,False,False,False,True,High,Young,0,1
TX001582,9,37.579999999999984,2023-04-17 18:22:37,55,3,3,22,57.0,182.0,1.0,259.4399999999996,2024-11-04 08:12:14,True,False,False,False,False,False,Low,Mature,0,1
TX001583,4,160.24,2023-08-08 17:06:41,45,3,6,29,31.0,15.0,1.0,5526.97,2024-11-04 08:09:07,True,False,False,True,False,False,Moderate,Young,0,1
TX001584,3,315.39,2023-05-26 16:52:33,52,4,5,20,23.0,93.0,1.0,929.6000000000004,2024-11-04 08:08:08,False,True,False,False,False,True,Low,Young,0,1
TX001586,5,165.91,2023-03-15 17:40:16,53,6,7,27,26.0,84.0,1.0,587.1199999999999,2024-11-04 08:09:22,True,False,False,False,False,True,Low,Young,0,1
TX001587,8,211.36,2023-09-14 17:08:40,53,5,2,20,47.0,194.0,1.0,4760.34,2024-11-04 08:11:24,True,True,False,True,False,False,Moderate,Adult,1,0
TX001588,7,241.45,2023-07-24 16:02:33,39,3,9,39,26.0,158.0,1.0,1594.04,2024-11-04 08:08:42,True,False,True,False,False,True,Low,Young,0,1
TX001589,4,23.24000000000001,2023-04-13 16:41:41,55,2,6,25,68.0,129.0,1.0,13777.79,2024-11-04 08:10:55,True,True,False,False,False,False,Very High,Senior,1,0
TX001590,9,70.88,2023-12-04 16:18:39,59,9,4,22,74.0,176.0,1.0,1794.65,2024-11-04 08:06:26,False,True,False,False,True,False,Low,Senior,1,0
TX001592,5,314.52,2023-03-20 17:21:43,58,3,8,26,80.0,229.0,1.0,7071.32,2024-11-04 08:06:44,True,False,False,False,True,False,Moderate,Senior,1,0
TX001593,5,181.81,2023-05-29 16:09:59,50,3,2,39,78.0,122.0,1.0,7525.73,2024-11-04 08:09:04,False,False,True,False,True,False,Moderate,Senior,1,0
TX001594,3,854.6400000000001,2023-11-07 18:57:13,60,6,6,31,56.0,118.0,1.0,2989.25,2024-11-04 08:08:54,True,True,False,False,True,False,Low,Mature,1,0
TX001595,10,261.19,2023-01-12 17:12:22,60,5,3,22,64.0,52.0,1.0,7620.6,2024-11-04 08:09:48,True,False,False,False,True,False,High,Mature,1,0
TX001596,2,220.68,2023-10-09 18:23:25,55,5,4,21,71.0,217.0,1.0,5549.2,2024-11-04 08:07:05,False,False,True,False,True,False,Moderate,Senior,1,0
TX001597,6,11.860000000000014,2023-09-05 16:43:36,50,5,4,25,31.0,129.0,1.0,6782.61,2024-11-04 08:08:52,True,True,False,True,False,False,Moderate,Young,0,0
TX001598,3,122.65,2023-08-17 16:26:57,47,3,1,23,28.0,41.0,1.0,1968.5100000000002,2024-11-04 08:06:57,True,False,True,False,False,True,Low,Young,0,1
TX001599,6,395.16,2023-07-24 16:14:05,49,6,2,26,56.0,17.0,1.0,5340.73,2024-11-04 08:11:15,True,False,True,False,True,False,Moderate,Mature,1,0
TX001600,4,704.69,2023-07-18 17:22:49,49,9,3,20,51.0,150.0,1.0,3267.84,2024-11-04 08:10:51,True,False,True,False,True,False,Low,Mature,1,1
TX001601,5,369.89,2023-10-18 16:44:36,54,6,6,21,69.0,69.0,1.0,6941.47,2024-11-04 08:11:27,True,False,False,False,True,False,Moderate,Senior,1,0
TX001602,7,10.920000000000016,2023-10-20 17:48:44,53,6,3,23,67.0,268.0,1.0,7567.2,2024-11-04 08:08:28,True,False,False,False,True,False,High,Senior,1,0
TX001603,7,199.14,2023-08-02 17:32:29,57,7,5,28,31.0,36.0,1.0,7001.25,2024-11-04 08:10:52,True,True,False,True,False,False,Moderate,Young,0,0
TX001604,5,109.43,2023-01-11 18:07:25,60,8,2,25,70.0,140.0,1.0,1983.65,2024-11-04 08:09:49,True,False,False,False,True,False,Low,Senior,1,0
TX001605,7,304.15,2023-11-28 16:09:34,57,1,9,17,20.0,40.000000000000014,1.0,686.9099999999999,2024-11-04 08:10:17,True,True,False,False,False,True,Low,Young,0,1
TX001606,10,620.54,2023-03-27 16:26:46,59,5,5,26,28.0,98.0,1.0,213.35999999999967,2024-11-04 08:07:26,False,True,False,False,False,True,Low,Young,0,1
TX001607,6,757.79,2023-01-02 16:30:09,63,5,5,19,22.0,117.0,1.0,1443.02,2024-11-04 08:08:27,True,False,True,False,False,True,Low,Young,0,1
TX001608,4,122.81,2023-10-24 16:12:19,53,6,3,17,52.0,12.0,1.0,8450.84,2024-11-04 08:09:37,True,True,False,False,False,False,High,Mature,1,0
TX001609,8,96.25,2023-07-27 16:01:41,56,4,5,25,61.0,171.0,1.0,7996.7,2024-11-04 08:06:36,True,False,True,False,True,False,High,Mature,1,0
TX001611,6,142.55,2023-05-16 16:45:46,54,3,5,25,67.0,97.0,1.0,1262.6800000000003,2024-11-04 08:07:26,True,False,True,False,False,False,Low,Senior,1,0
TX001612,3,35.94,2023-05-08 16:22:52,58,6,7,21,23.0,141.0,1.0,1697.2799999999997,2024-11-04 08:09:24,False,True,False,False,False,True,Low,Young,0,1
TX001613,5,24.860000000000014,2023-02-13 16:53:36,53,2,3,26,58.0,292.0,1.0,2591.65,2024-11-04 08:12:04,True,True,False,True,False,False,Low,Mature,1,0
TX001614,6,103.07999999999998,2023-11-14 16:09:22,53,4,8,26,60.0,109.0,1.0,12002.16,2024-11-04 08:10:18,True,False,True,False,False,False,Very High,Mature,1,0
TX001615,7,116.26999999999998,2023-11-28 18:04:26,39,3,4,25,57.0,94.0,1.0,8726.92,2024-11-04 08:11:49,True,False,True,True,False,False,High,Mature,1,0
TX001617,6,34.74000000000001,2023-04-28 16:03:41,39,9,5,16,59.0,72.0,1.0,3736.57,2024-11-04 08:12:14,False,False,True,False,True,False,Low,Mature,1,0
TX001618,5,64.00999999999999,2023-10-30 18:14:15,58,4,6,23,19.0,240.0,1.0,1225.69,2024-11-04 08:08:26,False,True,False,False,False,True,Low,Young,0,1
TX001620,4,50.900000000000006,2023-04-24 16:14:34,53,5,6,20,28.0,150.0,1.0,1277.6999999999998,2024-11-04 08:06:36,False,False,True,False,False,True,Low,Young,0,1
TX001621,2,206.84,2023-09-13 18:47:47,58,7,6,17,20.0,154.0,1.0,454.65999999999985,2024-11-04 08:10:50,True,True,False,False,False,True,Low,Young,0,1
TX001622,9,37.39999999999998,2023-08-01 17:54:56,55,3,5,18,20.0,84.0,1.0,1519.5100000000002,2024-11-04 08:12:08,True,False,False,False,False,True,Low,Young,0,1
TX001623,9,154.21,2023-01-02 16:01:26,56,5,4,21,46.0,75.0,1.0,8045.77,2024-11-04 08:10:33,True,False,True,True,False,False,High,Adult,1,0
TX001624,8,199.37,2023-06-29 17:39:21,56,8,4,21,24.0,79.0,1.0,1331.3000000000002,2024-11-04 08:08:44,True,False,True,False,False,True,Low,Young,0,1
TX001625,5,410.49,2023-07-25 16:47:16,57,3,6,25,25.0,134.0,1.0,1843.5699999999997,2024-11-04 08:10:38,False,True,False,False,False,True,Low,Young,0,1
TX001627,10,18.230000000000018,2023-03-22 17:31:23,52,6,7,25,56.0,28.0,1.0,8422.2,2024-11-04 08:11:20,True,False,False,True,False,False,High,Mature,1,0
TX001628,5,398.7,2023-08-28 16:02:11,37,3,5,14,47.0,276.0,1.0,7987.74,2024-11-04 08:09:04,True,False,False,False,False,False,High,Adult,1,0
TX001629,4,122.13999999999999,2023-02-20 16:20:28,59,3,5,25,22.0,155.0,1.0,327.6800000000003,2024-11-04 08:08:04,True,False,True,False,False,True,Low,Young,0,1
TX001630,3,378.2,2023-01-09 17:12:40,56,3,3,20,40.0,167.0,1.0,7372.81,2024-11-04 08:11:02,True,True,False,True,False,False,Moderate,Adult,1,0
TX001631,7,124.74000000000001,2023-11-27 16:33:20,63,4,4,31,49.0,33.0,1.0,2987.97,2024-11-04 08:08:17,True,False,False,True,False,False,Low,Adult,1,0
TX001632,6,17.100000000000023,2023-12-25 16:56:06,37,2,2,29,53.0,101.0,1.0,1619.54,2024-11-04 08:11:05,True,False,False,False,True,False,Low,Mature,1,0
TX001633,4,287.05,2023-04-14 16:00:51,49,4,3,24,22.0,212.0,1.0,1204.65,2024-11-04 08:10:59,True,False,False,False,False,True,Low,Young,0,1
TX001634,6,874.72,2023-03-03 16:21:27,53,4,4,24,28.0,173.0,1.0,4630.58,2024-11-04 08:08:17,True,False,True,True,False,False,Moderate,Young,0,1
TX001636,6,40.120000000000005,2023-04-19 17:03:11,44,7,5,19,36.0,269.0,1.0,14304.38,2024-11-04 08:10:40,False,False,False,False,False,False,Very High,Adult,1,0
TX001637,7,125.0,2023-06-05 16:19:55,55,5,6,21,49.0,177.0,1.0,3215.76,2024-11-04 08:11:36,False,False,True,True,False,False,Low,Adult,1,0
TX001638,7,348.44,2023-11-06 17:58:34,47,5,5,19,24.0,147.0,1.0,1022.94,2024-11-04 08:09:55,True,False,True,False,False,True,Low,Young,0,1
TX001639,8,128.4,2023-03-20 17:17:27,63,4,4,31,69.0,31.0,1.0,2610.64,2024-11-04 08:11:44,True,False,False,False,True,False,Low,Senior,1,0
TX001640,6,320.93,2023-06-22 16:05:35,57,5,5,39,55.0,178.0,1.0,9451.66,2024-11-04 08:10:27,True,False,True,True,False,False,High,Mature,1,0
TX001641,7,1.410000000000025,2023-06-07 17:02:33,50,3,5,27,53.0,278.0,1.0,1244.17,2024-11-04 08:12:04,True,False,False,False,True,False,Low,Mature,0,1
TX001642,10,50.52000000000001,2023-04-06 16:03:23,63,4,6,31,54.0,293.0,1.0,12815.24,2024-11-04 08:06:58,True,True,False,False,False,False,Very High,Mature,1,0
TX001643,6,383.95,2023-09-20 17:57:15,51,7,6,30,31.0,143.0,1.0,9933.56,2024-11-04 08:07:55,False,False,True,True,False,False,High,Young,1,0
TX001644,5,12.939999999999998,2023-08-28 17:08:41,58,3,2,21,23.0,158.0,1.0,921.2299999999996,2024-11-04 08:10:32,True,True,False,False,False,True,Low,Young,0,1
TX001645,6,329.75,2023-12-25 17:31:53,50,5,4,25,56.0,211.0,1.0,6009.43,2024-11-04 08:09:57,True,False,True,False,True,False,Moderate,Mature,1,0
TX001647,4,40.79000000000002,2023-11-17 16:40:09,49,4,6,23,18.0,80.0,1.0,1769.33,2024-11-04 08:11:29,True,False,False,False,False,True,Low,Young,0,1
TX001648,9,99.25,2023-06-26 16:53:58,50,2,2,21,63.0,93.0,1.0,2570.34,2024-11-04 08:07:33,False,False,True,False,True,False,Low,Mature,1,0
TX001649,5,150.6,2023-04-17 17:43:23,56,4,3,19,69.0,59.0,1.0,3240.14,2024-11-04 08:07:30,True,False,False,False,True,False,Low,Senior,1,0
TX001650,7,29.5,2023-07-20 18:26:11,54,9,6,20,73.0,129.0,1.0,1229.3199999999997,2024-11-04 08:09:30,True,False,True,False,True,False,Low,Senior,1,0
TX001651,7,54.34,2023-12-25 18:03:33,37,6,4,22,65.0,46.0,1.0,8019.89,2024-11-04 08:11:47,True,False,False,False,False,False,High,Senior,1,0
TX001652,8,18.25,2023-08-16 16:41:21,54,4,6,20,53.0,18.0,1.0,14328.29,2024-11-04 08:08:43,True,False,False,False,False,False,Very High,Mature,1,0
TX001653,7,633.87,2023-12-08 16:06:14,54,4,3,22,27.0,175.0,1.0,330.15999999999985,2024-11-04 08:09:58,True,False,True,False,False,True,Low,Young,0,1
TX001654,6,81.14999999999998,2023-02-17 16:28:12,56,5,5,26,19.0,114.0,1.0,1595.2600000000002,2024-11-04 08:09:07,True,False,False,False,False,True,Low,Young,0,1
TX001655,4,83.94999999999999,2023-06-14 16:16:25,52,4,5,29,75.0,170.0,1.0,7413.18,2024-11-04 08:06:37,True,False,True,False,True,False,Moderate,Senior,1,0
TX001656,7,410.4,2023-05-19 16:00:10,50,4,4,23,61.0,78.0,1.0,2563.91,2024-11-04 08:09:34,False,False,False,False,True,False,Low,Mature,1,0
TX001657,6,172.68,2023-02-20 16:07:41,47,4,4,18,33.0,17.0,1.0,10724.95,2024-11-04 08:07:49,True,False,False,False,False,False,High,Young,1,0
TX001658,6,139.87999999999997,2023-01-23 16:05:26,53,4,5,19,34.0,162.0,1.0,2969.71,2024-11-04 08:07:25,True,False,False,True,False,False,Low,Adult,0,1
TX001659,5,165.55,2023-10-02 18:21:39,44,2,5,23,28.0,115.0,1.0,761.7799999999997,2024-11-04 08:08:55,True,True,False,False,False,True,Low,Young,0,1
TX001661,7,285.69,2023-12-06 18:15:42,56,3,3,25,63.0,35.0,1.0,2552.54,2024-11-04 08:07:59,True,False,False,False,True,False,Low,Mature,1,0
TX001662,9,532.4,2023-08-24 16:46:58,53,4,5,17,22.0,149.0,1.0,1033.73,2024-11-04 08:09:47,True,False,False,False,False,True,Low,Young,0,1
TX001663,3,293.85,2023-08-10 16:23:08,63,2,2,25,25.0,144.0,1.0,1919.9700000000003,2024-11-04 08:09:31,True,False,True,False,False,True,Low,Young,0,1
TX001664,9,27.939999999999998,2023-11-03 18:44:38,57,2,3,20,79.0,120.0,1.0,1893.44,2024-11-04 08:08:30,True,True,False,False,True,False,Low,Senior,1,0
TX001665,7,270.36,2023-03-03 16:57:11,60,7,5,22,25.0,37.0,1.0,1783.04,2024-11-04 08:07:51,True,False,False,False,False,True,Low,Young,0,1
TX001667,4,506.03,2023-07-12 16:14:08,55,6,4,27,21.0,20.999999999999986,1.0,1123.8899999999999,2024-11-04 08:09:26,True,True,False,False,False,True,Low,Young,0,1
TX001668,7,206.95,2023-08-03 16:19:27,57,4,3,27,22.0,31.0,1.0,1817.65,2024-11-04 08:07:36,True,True,False,False,False,True,Low,Young,0,1
TX001669,4,350.96,2023-06-08 16:26:48,63,1,4,21,63.0,167.0,1.0,5463.94,2024-11-04 08:08:03,True,False,False,False,True,False,Moderate,Mature,1,0
TX001670,5,261.63,2023-05-29 18:27:43,56,6,8,24,20.0,150.0,1.0,477.02999999999975,2024-11-04 08:09:33,True,True,False,False,False,True,Low,Young,0,1
TX001671,7,46.120000000000005,2023-06-05 17:28:06,58,5,7,29,59.0,30.0,1.0,8874.01,2024-11-04 08:08:32,True,True,False,False,False,False,High,Mature,1,0
TX001672,2,27.25,2023-03-20 16:02:51,54,4,12,15,63.0,92.0,1.0,5365.2,2024-11-04 08:09:28,False,True,False,False,True,False,Moderate,Mature,1,0
TX001674,6,331.66,2023-09-11 17:52:59,49,4,7,25,76.0,145.0,1.0,7216.3,2024-11-04 08:08:23,True,False,False,False,True,False,Moderate,Senior,1,0
TX001675,6,667.95,2023-07-27 17:51:27,60,5,5,17,62.0,253.0,1.0,13558.56,2024-11-04 08:08:19,False,False,False,False,False,False,Very High,Mature,1,0
TX001676,2,49.84,2023-10-13 16:05:10,56,6,1,19,49.0,146.0,1.0,7872.04,2024-11-04 08:07:16,True,False,False,False,False,False,High,Adult,1,0
TX001677,5,556.04,2023-07-10 16:41:50,60,1,4,15,72.0,27.0,1.0,5200.04,2024-11-04 08:07:38,True,False,False,False,True,False,Moderate,Senior,1,0
TX001678,7,88.06,2023-10-27 17:53:06,55,7,3,19,18.0,288.0,1.0,1779.85,2024-11-04 08:09:03,False,False,True,False,False,True,Low,Young,0,1
TX001679,9,745.95,2023-12-15 16:38:43,58,2,4,30,58.0,127.0,1.0,13264.14,2024-11-04 08:11:10,True,False,False,False,False,False,Very High,Mature,1,0
TX001680,7,67.25,2023-07-03 16:38:45,56,8,3,30,19.0,157.0,1.0,467.39999999999964,2024-11-04 08:11:37,True,False,True,False,False,True,Low,Young,0,1
TX001681,7,93.63000000000002,2023-08-21 18:11:41,52,4,8,24,29.0,141.0,1.0,9873.62,2024-11-04 08:09:57,True,False,False,True,False,False,High,Young,1,0
TX001682,3,74.11000000000001,2023-07-18 16:05:40,53,4,4,25,22.0,49.0,1.0,1257.9,2024-11-04 08:09:02,True,True,False,False,False,True,Low,Young,0,1
TX001683,4,41.129999999999995,2023-03-27 17:53:15,58,4,5,21,77.0,58.0,1.0,6067.54,2024-11-04 08:10:03,False,True,False,False,True,False,Moderate,Senior,1,0
TX001684,5,192.02,2023-12-19 16:11:38,55,8,6,31,79.0,154.0,1.0,5169.07,2024-11-04 08:09:02,False,False,True,False,True,False,Moderate,Senior,1,0
TX001685,10,291.27,2023-06-19 17:58:54,55,4,3,23,77.0,121.0,1.0,6878.86,2024-11-04 08:10:16,True,True,False,False,True,False,Moderate,Senior,1,0
TX001686,5,296.46,2023-11-09 16:11:59,44,5,6,21,23.0,136.0,1.0,558.9899999999998,2024-11-04 08:08:19,True,True,False,False,False,True,Low,Young,0,1
TX001687,5,341.84,2023-06-23 16:10:12,41,4,5,39,27.0,89.0,1.0,1400.04,2024-11-04 08:07:42,False,True,False,False,False,True,Low,Young,0,1
TX001688,5,98.41000000000003,2023-06-12 17:09:42,50,6,4,25,27.0,47.999999999999986,1.0,912.71,2024-11-04 08:08:45,True,False,True,False,False,True,Low,Young,0,1
TX001690,3,27.50999999999999,2023-09-20 18:16:03,47,5,8,26,40.0,103.0,1.0,13645.63,2024-11-04 08:06:27,False,False,True,False,False,False,Very High,Adult,1,0
TX001691,8,12.180000000000007,2023-04-20 18:50:39,52,5,2,29,76.0,77.0,1.0,4909.24,2024-11-04 08:07:37,True,True,False,False,True,False,Moderate,Senior,1,0
TX001692,3,207.71,2023-11-16 17:48:55,54,6,6,32,25.0,63.0,1.0,570.1000000000004,2024-11-04 08:10:55,False,False,True,False,False,True,Low,Young,0,1
TX001693,5,25.769999999999982,2023-07-17 17:15:21,51,2,3,22,45.0,277.0,1.0,11749.77,2024-11-04 08:10:33,False,False,True,False,False,False,Very High,Adult,1,0
TX001694,5,127.57,2023-02-27 17:17:05,52,3,4,22,52.0,75.0,1.0,6118.2,2024-11-04 08:10:45,True,False,False,False,True,False,Moderate,Mature,1,0
TX001695,7,392.05,2023-06-19 16:32:01,60,4,5,25,60.0,172.0,1.0,4383.69,2024-11-04 08:06:25,True,False,False,True,False,False,Moderate,Mature,1,0
TX001696,7,521.01,2023-10-13 17:54:57,57,2,4,20,41.0,73.0,1.0,4004.55,2024-11-04 08:07:07,False,True,False,True,False,False,Moderate,Adult,0,1
TX001697,5,849.76,2023-08-16 16:28:30,57,6,3,17,25.0,269.0,1.0,373.8800000000001,2024-11-04 08:07:50,True,False,False,False,False,True,Low,Young,0,1
TX001698,6,172.5,2023-11-14 16:23:09,47,4,5,31,68.0,31.0,1.0,6851.16,2024-11-04 08:11:14,True,False,True,False,False,False,Moderate,Senior,1,0
TX001699,8,265.44,2023-01-17 16:41:18,54,1,4,23,30.0,169.0,1.0,9700.77,2024-11-04 08:09:38,True,False,False,True,False,False,High,Young,1,0
TX001700,5,152.34,2023-10-12 17:10:20,59,6,5,22,55.0,115.0,1.0,6853.51,2024-11-04 08:08:11,True,True,False,False,False,False,Moderate,Mature,1,0
TX001701,5,21.129999999999995,2023-04-25 16:11:22,44,5,4,23,28.0,153.0,1.0,948.6999999999998,2024-11-04 08:10:17,True,True,False,False,False,True,Low,Young,0,1
TX001702,6,111.55000000000001,2023-12-28 16:27:12,60,3,1,23,46.0,101.0,1.0,12221.17,2024-11-04 08:08:09,True,False,False,False,False,False,Very High,Adult,1,0
TX001703,4,321.82,2023-07-14 16:20:55,55,3,4,22,32.0,43.0,1.0,6500.5,2024-11-04 08:08:22,False,True,False,True,False,False,Moderate,Young,0,0
TX001705,6,148.77,2023-03-30 18:20:58,53,4,2,21,67.0,175.0,1.0,2138.42,2024-11-04 08:11:51,True,True,False,False,True,False,Low,Senior,1,0
TX001706,5,14.079999999999984,2023-02-06 18:18:26,44,2,8,26,57.0,154.0,1.0,3908.65,2024-11-04 08:08:27,True,True,False,False,True,False,Moderate,Mature,1,0
TX001708,7,566.33,2023-08-07 16:39:52,63,4,3,31,24.0,66.0,1.0,379.8199999999997,2024-11-04 08:07:18,False,False,False,False,False,True,Low,Young,0,1
TX001709,6,206.51,2023-12-18 17:09:29,55,4,8,21,51.0,275.0,1.0,3921.74,2024-11-04 08:07:22,True,False,False,False,True,False,Moderate,Mature,1,0
TX001710,5,180.94,2023-07-24 16:41:18,55,4,1,30,75.0,57.0,1.0,7659.99,2024-11-04 08:10:34,True,True,False,False,True,False,High,Senior,1,0
TX001711,1,77.9,2023-12-25 17:42:00,45,5,1,25,21.0,128.0,1.0,664.7200000000003,2024-11-04 08:08:41,True,True,False,False,False,True,Low,Young,0,1
TX001712,4,318.92,2023-05-19 18:54:32,45,7,6,19,21.0,60.0,1.0,1167.2500000000005,2024-11-04 08:09:03,False,True,False,False,False,True,Low,Young,0,1
TX001713,7,583.3,2023-02-03 16:30:45,52,3,3,24,59.0,142.0,1.0,5896.01,2024-11-04 08:11:17,False,False,True,True,False,False,Moderate,Mature,1,0
TX001714,4,100.68,2023-01-12 16:44:29,58,6,5,15,63.0,139.0,1.0,1123.7500000000005,2024-11-04 08:12:10,True,False,True,False,True,False,Low,Mature,1,0
TX001715,9,589.6399999999999,2023-09-21 16:05:38,63,6,6,21,62.0,210.0,1.0,2039.4,2024-11-04 08:11:53,True,False,True,False,True,False,Low,Mature,1,0
TX001716,4,225.93,2023-03-13 17:57:47,59,9,8,23,25.0,199.0,1.0,1864.27,2024-11-04 08:08:39,False,True,False,False,False,True,Low,Young,0,1
TX001717,3,651.55,2023-03-10 17:34:34,50,3,5,22,72.0,82.0,1.0,2325.78,2024-11-04 08:09:47,True,False,True,False,True,False,Low,Senior,1,0
TX001718,2,80.97,2023-01-09 17:27:58,57,5,8,39,38.0,157.0,1.0,5926.31,2024-11-04 08:09:06,True,False,True,False,False,False,Moderate,Adult,1,0
TX001719,5,191.89,2023-06-27 16:37:04,54,4,3,20,25.0,14.0,1.0,399.5699999999997,2024-11-04 08:09:55,True,True,False,False,False,True,Low,Young,0,1
TX001720,5,304.75,2023-02-27 16:07:57,50,6,8,24,78.0,125.0,1.0,1916.3400000000001,2024-11-04 08:07:01,False,True,False,False,True,False,Low,Senior,1,0
TX001721,4,201.53,2023-11-06 16:31:43,63,4,3,26,68.0,287.0,1.0,2732.86,2024-11-04 08:12:21,True,False,True,False,True,False,Low,Senior,1,0
TX001722,3,8.449999999999989,2023-02-10 17:45:34,58,2,9,15,22.0,141.0,1.0,1115.3000000000002,2024-11-04 08:07:47,True,False,False,False,False,True,Low,Young,0,1
TX001723,2,435.98,2023-10-12 16:29:09,56,3,5,25,30.0,105.0,1.0,7334.08,2024-11-04 08:11:05,True,True,False,True,False,False,Moderate,Young,0,0
TX001724,5,743.24,2023-07-07 17:31:07,55,2,6,27,19.0,109.0,1.0,1024.19,2024-11-04 08:08:46,False,False,True,False,False,True,Low,Young,0,1
TX001725,7,16.269999999999982,2023-02-13 17:58:45,57,8,6,31,57.0,44.0,1.0,10971.32,2024-11-04 08:09:04,True,False,False,False,False,False,High,Mature,1,0
TX001726,4,290.86,2023-06-05 17:45:07,47,4,5,30,45.0,36.0,1.0,14631.88,2024-11-04 08:10:45,True,False,True,False,False,False,Very High,Adult,1,0
TX001727,5,85.73000000000002,2023-03-01 16:09:58,50,5,8,27,41.0,266.0,1.0,14928.35,2024-11-04 08:08:37,True,False,False,False,False,False,Very High,Adult,1,0
TX001728,4,555.71,2023-01-23 17:35:42,57,2,9,24,22.0,73.0,1.0,830.3699999999999,2024-11-04 08:08:24,False,True,False,False,False,True,Low,Young,0,1
TX001729,7,40.03000000000003,2023-01-09 17:17:53,59,4,5,17,23.0,200.0,1.0,6408.8,2024-11-04 08:12:08,True,True,False,False,False,True,Moderate,Young,0,1
TX001730,2,73.00999999999999,2023-10-18 18:26:25,49,8,6,30,25.0,62.0,1.0,1997.33,2024-11-04 08:10:12,False,False,True,False,False,True,Low,Young,0,1
TX001731,9,346.12,2023-12-29 17:55:30,53,6,3,22,44.0,12.0,1.0,13084.27,2024-11-04 08:11:00,True,True,False,False,False,False,Very High,Adult,1,0
TX001733,5,252.93,2023-02-06 16:05:08,39,5,4,28,75.0,222.0,1.0,2760.37,2024-11-04 08:07:53,True,False,False,False,True,False,Low,Senior,1,0
TX001736,2,58.69999999999999,2023-03-03 16:00:01,52,2,5,20,67.0,141.0,1.0,8937.35,2024-11-04 08:07:12,True,True,False,False,False,False,High,Senior,1,0
TX001737,6,7.560000000000002,2023-02-06 16:38:45,49,3,7,30,40.0,145.0,1.0,8528.72,2024-11-04 08:07:19,True,False,False,False,False,False,High,Adult,1,0
